Request_ID,Arrival_Time,Cylinder_No,Burst_Time,Prev_Head,Curr_Head,Request_Type,Queue_Len,Seek_Time
12658,13174.08,140,3,98,140,Read,2,4.2
12659,13175.58,27,9,140,27,Write,5,11.3
12660,13177.16,16,3,27,16,Write,3,1.1
12661,13178.89,81,6,16,81,Read,7,6.5
12662,13180.38,62,6,81,62,Read,6,1.9
12663,13182.08,38,5,62,38,Write,3,2.4
12664,13182.93,108,10,38,108,Read,10,7
12665,13183.88,73,8,108,73,Write,5,3.5
12666,13184.45,172,8,73,172,Write,10,9.9
12667,13185.65,67,9,172,67,Read,8,10.5
12668,13186.75,65,2,67,65,Read,6,0.2
12669,13187.84,190,5,65,190,Write,4,12.5
12670,13188.95,172,3,190,172,Read,1,1.8
12671,13190.48,158,2,172,158,Write,10,1.4
12672,13191.44,196,5,158,196,Read,10,3.8
12673,13192.37,76,2,196,76,Write,1,12
12674,13194.1,192,5,76,192,Read,7,11.6
12675,13194.43,123,10,192,123,Write,2,6.9
12676,13194.97,133,4,123,133,Write,1,1
12677,13196.65,150,1,133,150,Read,4,1.7
12678,13198.43,193,2,150,193,Read,1,4.3
12679,13200.38,52,1,193,52,Read,3,14.1
12680,13200.72,30,7,52,30,Write,7,2.2
12681,13202.35,99,7,30,99,Write,4,6.9
12682,13203.76,190,3,99,190,Write,1,9.1
12683,13204.34,110,8,190,110,Write,4,8
12684,13204.51,116,10,110,116,Read,8,0.6
12685,13204.99,46,8,116,46,Read,6,7
12686,13206.73,196,5,46,196,Write,10,15
12687,13207.45,94,7,196,94,Write,10,10.2
12688,13208.47,28,7,94,28,Write,1,6.6
12689,13209.65,81,5,28,81,Read,4,5.3
12690,13211.15,62,10,81,62,Write,9,1.9
12691,13212.01,111,5,62,111,Write,6,4.9
12692,13212.95,108,8,111,108,Write,3,0.3
12693,13213.57,56,7,108,56,Read,5,5.2
12694,13215.52,150,9,56,150,Write,9,9.4
12695,13217.2,101,10,150,101,Read,10,4.9
12696,13217.41,68,8,101,68,Read,7,3.3
12697,13218.62,125,2,68,125,Write,8,5.7
12698,13219.78,178,2,125,178,Write,4,5.3
12699,13220.69,104,4,178,104,Read,3,7.4
12700,13222.63,14,7,104,14,Read,10,9
12701,13224.42,186,3,14,186,Read,10,17.2
12702,13226,139,9,186,139,Write,8,4.7
12703,13226.62,109,6,139,109,Write,9,3
12704,13227.16,127,7,109,127,Read,10,1.8
12705,13227.73,67,6,127,67,Write,3,6
12706,13229.25,98,3,67,98,Read,5,3.1
12707,13230.31,28,8,98,28,Read,4,7
12708,13231.13,160,9,28,160,Write,1,13.2
12709,13232.94,159,5,160,159,Read,5,0.1
12710,13233.35,169,9,159,169,Read,10,1
12711,13234.28,139,10,169,139,Write,7,3
12712,13234.75,173,4,139,173,Write,4,3.4
12713,13235.29,171,7,173,171,Write,6,0.2
12714,13236.16,28,7,171,28,Read,1,14.3
12715,13236.9,148,3,28,148,Write,10,12
12716,13238.65,77,3,148,77,Write,10,7.1
12717,13240.28,122,6,77,122,Write,8,4.5
12718,13241.03,99,5,122,99,Write,2,2.3
12719,13242.16,15,7,99,15,Read,10,8.4
12720,13242.59,122,7,15,122,Write,9,10.7
12721,13242.85,187,5,122,187,Read,8,6.5
12722,13244.05,69,7,187,69,Read,7,11.8
12723,13244.97,114,10,69,114,Write,1,4.5
12724,13246.41,103,4,114,103,Read,4,1.1
12725,13247.08,29,6,103,29,Read,5,7.4
12726,13248.45,130,5,29,130,Read,8,10.1
12727,13248.85,43,1,130,43,Write,4,8.7
12728,13249.31,91,8,43,91,Write,7,4.8
12729,13250.1,43,3,91,43,Write,9,4.8
12730,13250.46,11,6,43,11,Read,7,3.2
12731,13251.78,144,4,11,144,Write,3,13.3
12732,13252.01,193,7,144,193,Write,3,4.9
12733,13253.1,192,9,193,192,Read,9,0.1
12734,13253.62,141,8,192,141,Write,8,5.1
12735,13255.14,60,5,141,60,Write,3,8.1
12736,13256.61,21,10,60,21,Read,6,3.9
12737,13257.67,151,6,21,151,Write,10,13
12738,13258.36,77,5,151,77,Write,7,7.4
12739,13260.18,194,6,77,194,Read,5,11.7
12740,13261,55,5,194,55,Write,7,13.9
12741,13262.75,73,2,55,73,Read,9,1.8
12742,13264.58,120,4,73,120,Read,4,4.7
12743,13264.79,10,5,120,10,Write,10,11
12744,13265.95,60,1,10,60,Write,5,5
12745,13266.62,98,4,60,98,Write,5,3.8
12746,13268.46,148,2,98,148,Read,2,5
12747,13270.37,155,4,148,155,Read,4,0.7
12748,13271.55,65,2,155,65,Read,6,9
12749,13272.91,8,9,65,8,Read,9,5.7
12750,13274,108,1,8,108,Read,4,10
12751,13275.14,4,2,108,4,Write,3,10.4
12752,13276.76,163,8,4,163,Write,9,15.9
12753,13278.23,26,6,163,26,Write,2,13.7
12754,13279.89,13,1,26,13,Write,3,1.3
12755,13281.49,102,5,13,102,Write,7,8.9
12756,13281.8,100,10,102,100,Read,5,0.2
12757,13281.91,116,6,100,116,Read,2,1.6
12758,13282.75,131,2,116,131,Read,10,1.5
12759,13282.99,81,7,131,81,Read,4,5
12760,13284.21,63,6,81,63,Read,2,1.8
12761,13286.13,4,6,63,4,Write,6,5.9
12762,13286.31,82,6,4,82,Write,8,7.8
12763,13287.61,28,5,82,28,Read,8,5.4
12764,13288.92,87,9,28,87,Write,1,5.9
12765,13289.2,172,4,87,172,Write,10,8.5
12766,13290.92,14,9,172,14,Read,7,15.8
12767,13291.43,127,5,14,127,Read,8,11.3
12768,13293.35,152,3,127,152,Read,9,2.5
12769,13294.66,167,8,152,167,Read,9,1.5
12770,13295.66,188,9,167,188,Write,1,2.1
12771,13296.12,133,3,188,133,Write,7,5.5
12772,13297.23,115,9,133,115,Write,6,1.8
12773,13298.4,177,2,115,177,Write,9,6.2
12774,13300.07,32,6,177,32,Read,1,14.5
12775,13301.57,30,8,32,30,Read,10,0.2
12776,13303.4,163,1,30,163,Write,10,13.3
12777,13303.98,113,4,163,113,Read,6,5
12778,13305.48,23,10,113,23,Read,9,9
12779,13307.01,4,6,23,4,Read,3,1.9
12780,13308.6,184,2,4,184,Write,5,18
12781,13310.51,34,3,184,34,Read,10,15
12782,13311.67,66,10,34,66,Read,10,3.2
12783,13313.33,33,10,66,33,Write,7,3.3
12784,13313.86,91,9,33,91,Read,8,5.8
12785,13314.66,51,10,91,51,Write,7,4
12786,13316.27,20,10,51,20,Write,1,3.1
12787,13317.13,192,1,20,192,Write,10,17.2
12788,13318.92,164,7,192,164,Read,1,2.8
12789,13320.66,130,5,164,130,Read,5,3.4
12790,13321.49,63,4,130,63,Write,3,6.7
12791,13322.73,90,1,63,90,Read,7,2.7
12792,13324.17,100,9,90,100,Write,3,1
12793,13325.09,136,3,100,136,Read,1,3.6
12794,13325.65,188,8,136,188,Read,1,5.2
12795,13327.28,38,4,188,38,Write,6,15
12796,13329.1,43,2,38,43,Write,2,0.5
12797,13330.2,106,8,43,106,Write,8,6.3
12798,13331.26,198,3,106,198,Write,1,9.2
12799,13332.39,15,3,198,15,Write,10,18.3
12800,13333.44,96,3,15,96,Write,4,8.1
12801,13335.39,7,6,96,7,Read,4,8.9
12802,13337.14,7,9,7,7,Write,3,0
12803,13337.53,29,1,7,29,Read,4,2.2
12804,13339.49,110,10,29,110,Write,3,8.1
12805,13341.27,83,8,110,83,Write,5,2.7
12806,13342.59,85,5,83,85,Read,3,0.2
12807,13344.36,65,2,85,65,Write,4,2
12808,13345.82,25,6,65,25,Read,6,4
12809,13346.74,88,1,25,88,Write,7,6.3
12810,13348.03,152,3,88,152,Write,4,6.4
12811,13349.02,162,2,152,162,Write,4,1
12812,13349.33,28,6,162,28,Read,4,13.4
12813,13350.92,74,4,28,74,Write,8,4.6
12814,13352.46,179,3,74,179,Write,2,10.5
12815,13354.42,87,7,179,87,Read,5,9.2
12816,13354.62,149,8,87,149,Read,6,6.2
12817,13356.27,16,7,149,16,Read,1,13.3
12818,13358.12,7,9,16,7,Read,9,0.9
12819,13359.68,64,4,7,64,Write,3,5.7
12820,13359.96,5,5,64,5,Read,2,5.9
12821,13360.99,28,3,5,28,Write,9,2.3
12822,13362.73,127,3,28,127,Read,9,9.9
12823,13364.31,98,2,127,98,Read,1,2.9
12824,13366.07,73,5,98,73,Write,1,2.5
12825,13367.39,132,9,73,132,Write,8,5.9
12826,13368.41,137,8,132,137,Write,9,0.5
12827,13369.61,52,9,137,52,Read,2,8.5
12828,13371.35,131,6,52,131,Write,10,7.9
12829,13372.03,119,8,131,119,Read,7,1.2
12830,13373.81,64,3,119,64,Read,7,5.5
12831,13374.52,60,3,64,60,Read,4,0.4
12832,13375.38,25,7,60,25,Write,10,3.5
12833,13375.55,107,9,25,107,Read,8,8.2
12834,13376.33,120,6,107,120,Read,9,1.3
12835,13376.55,53,8,120,53,Write,4,6.7
12836,13377.66,72,8,53,72,Read,5,1.9
12837,13377.85,199,7,72,199,Read,1,12.7
12838,13378.03,100,3,199,100,Read,6,9.9
12839,13378.34,79,3,100,79,Read,4,2.1
12840,13380.28,9,1,79,9,Write,7,7
12841,13381.19,193,7,9,193,Write,1,18.4
12842,13381.74,153,5,193,153,Write,7,4
12843,13382.29,15,4,153,15,Read,10,13.8
12844,13384.27,170,9,15,170,Read,4,15.5
12845,13384.79,185,4,170,185,Read,8,1.5
12846,13386.27,82,5,185,82,Read,8,10.3
12847,13387.3,19,10,82,19,Write,10,6.3
12848,13388.48,151,7,19,151,Read,6,13.2
12849,13389.55,17,3,151,17,Write,6,13.4
12850,13389.72,174,7,17,174,Write,9,15.7
12851,13390.15,80,1,174,80,Write,1,9.4
12852,13390.83,99,8,80,99,Read,3,1.9
12853,13392.39,44,7,99,44,Write,4,5.5
12854,13392.7,133,5,44,133,Read,2,8.9
12855,13393.04,20,4,133,20,Write,5,11.3
12856,13394.26,70,3,20,70,Read,7,5
12857,13394.97,87,4,70,87,Read,10,1.7
12858,13395.91,128,3,87,128,Write,10,4.1
12859,13397.12,120,4,128,120,Read,5,0.8
12860,13398.75,10,2,120,10,Write,7,11
12861,13400.55,20,2,10,20,Read,6,1
12862,13401.62,191,9,20,191,Read,4,17.1
12863,13402.64,34,9,191,34,Read,1,15.7
12864,13404.51,121,8,34,121,Read,7,8.7
12865,13406.48,105,2,121,105,Write,9,1.6
12866,13408.03,88,6,105,88,Write,5,1.7
12867,13409.08,144,4,88,144,Read,5,5.6
12868,13409.38,44,3,144,44,Read,10,10
12869,13410.93,49,6,44,49,Read,6,0.5
12870,13411.55,88,3,49,88,Write,9,3.9
12871,13412.97,189,4,88,189,Write,1,10.1
12872,13413.16,124,2,189,124,Write,6,6.5
12873,13413.55,89,6,124,89,Write,4,3.5
12874,13414.28,75,6,89,75,Read,5,1.4
12875,13415.1,134,9,75,134,Read,8,5.9
12876,13415.29,148,7,134,148,Read,10,1.4
12877,13416.79,54,4,148,54,Write,6,9.4
12878,13417.36,179,10,54,179,Read,7,12.5
12879,13417.67,37,5,179,37,Write,8,14.2
12880,13417.94,95,10,37,95,Read,7,5.8
12881,13418.67,108,7,95,108,Read,8,1.3
12882,13420.47,24,5,108,24,Write,5,8.4
12883,13422.26,122,3,24,122,Read,7,9.8
12884,13423.94,186,6,122,186,Write,5,6.4
12885,13424.71,72,10,186,72,Read,5,11.4
12886,13425.02,109,4,72,109,Write,10,3.7
12887,13426.49,96,10,109,96,Read,10,1.3
12888,13426.65,181,2,96,181,Write,8,8.5
12889,13426.82,69,1,181,69,Write,4,11.2
12890,13427.36,9,5,69,9,Read,1,6
12891,13428.36,182,10,9,182,Read,7,17.3
12892,13428.73,120,9,182,120,Write,6,6.2
12893,13430.07,70,5,120,70,Read,10,5
12894,13431.75,94,1,70,94,Write,2,2.4
12895,13431.96,117,6,94,117,Write,1,2.3
12896,13433.31,125,3,117,125,Write,1,0.8
12897,13433.96,99,3,125,99,Write,2,2.6
12898,13435.55,53,2,99,53,Read,7,4.6
12899,13437.52,117,10,53,117,Read,3,6.4
12900,13439.1,46,8,117,46,Read,10,7.1
12901,13439.77,21,3,46,21,Read,6,2.5
12902,13441.55,63,1,21,63,Write,10,4.2
12903,13442.07,141,9,63,141,Read,3,7.8
12904,13442.8,189,3,141,189,Write,8,4.8
12905,13443.39,14,4,189,14,Write,5,17.5
12906,13445.11,120,3,14,120,Write,9,10.6
12907,13446.04,21,9,120,21,Read,9,9.9
12908,13446.73,40,10,21,40,Read,10,1.9
12909,13448.39,66,7,40,66,Read,1,2.6
12910,13449.02,112,4,66,112,Write,9,4.6
12911,13450.95,49,2,112,49,Write,4,6.3
12912,13451.7,84,3,49,84,Write,7,3.5
12913,13452.69,107,6,84,107,Write,9,2.3
12914,13453.93,86,6,107,86,Write,10,2.1
12915,13454.86,125,3,86,125,Read,1,3.9
12916,13456.55,149,3,125,149,Read,6,2.4
12917,13458.1,145,2,149,145,Write,2,0.4
12918,13459.2,187,10,145,187,Read,1,4.2
12919,13461.11,99,5,187,99,Write,4,8.8
12920,13461.93,105,1,99,105,Read,1,0.6
12921,13462.53,167,4,105,167,Read,5,6.2
12922,13463.6,120,4,167,120,Read,3,4.7
12923,13465.21,39,9,120,39,Read,10,8.1
12924,13466.88,176,5,39,176,Read,6,13.7
12925,13467.19,68,5,176,68,Read,9,10.8
12926,13468.98,111,8,68,111,Read,4,4.3
12927,13470.53,159,5,111,159,Read,3,4.8
12928,13471.82,139,10,159,139,Write,10,2
12929,13473.82,100,4,139,100,Write,8,3.9
12930,13475.69,110,8,100,110,Read,8,1
12931,13477.25,130,1,110,130,Write,4,2
12932,13478.16,155,3,130,155,Read,7,2.5
12933,13479.69,144,7,155,144,Write,4,1.1
12934,13481.67,74,7,144,74,Write,1,7
12935,13483.28,115,2,74,115,Write,5,4.1
12936,13484.32,72,1,115,72,Write,10,4.3
12937,13485.1,15,1,72,15,Write,10,5.7
12938,13486.97,59,4,15,59,Read,2,4.4
12939,13488.83,123,4,59,123,Write,9,6.4
12940,13490.64,50,6,123,50,Read,1,7.3
12941,13491.98,178,8,50,178,Write,2,12.8
12942,13493.8,142,10,178,142,Read,6,3.6
12943,13494.24,100,2,142,100,Read,10,4.2
12944,13495.58,93,1,100,93,Read,3,0.7
12945,13495.73,81,6,93,81,Read,4,1.2
12946,13495.85,15,10,81,15,Write,4,6.6
12947,13497.54,147,7,15,147,Read,10,13.2
12948,13497.88,183,1,147,183,Read,1,3.6
12949,13499.65,165,1,183,165,Read,6,1.8
12950,13500.72,90,4,165,90,Read,9,7.5
12951,13501.92,20,2,90,20,Read,1,7
12952,13502.86,11,3,20,11,Read,5,0.9
12953,13502.96,78,4,11,78,Write,1,6.7
12954,13503.34,91,1,78,91,Write,4,1.3
12955,13505.1,63,5,91,63,Write,3,2.8
12956,13505.3,14,9,63,14,Read,2,4.9
12957,13506.04,26,8,14,26,Write,2,1.2
12958,13506.67,87,4,26,87,Write,7,6.1
12959,13508.27,106,3,87,106,Write,9,1.9
12960,13508.69,160,1,106,160,Read,8,5.4
12961,13509.9,79,6,160,79,Read,6,8.1
12962,13510.14,109,6,79,109,Read,3,3
12963,13511.11,192,1,109,192,Read,2,8.3
12964,13511.66,10,4,192,10,Write,2,18.2
12965,13512.27,28,3,10,28,Write,7,1.8
12966,13512.79,49,3,28,49,Read,10,2.1
12967,13513.32,189,1,49,189,Write,10,14
12968,13514.99,124,7,189,124,Read,9,6.5
12969,13515.36,38,2,124,38,Write,10,8.6
12970,13517.15,166,8,38,166,Write,10,12.8
12971,13517.53,167,9,166,167,Write,1,0.1
12972,13518.72,43,10,167,43,Read,6,12.4
12973,13520.28,114,7,43,114,Write,6,7.1
12974,13521.81,45,3,114,45,Read,10,6.9
12975,13523.41,28,5,45,28,Read,4,1.7
12976,13524.02,33,1,28,33,Read,7,0.5
12977,13524.28,61,8,33,61,Write,3,2.8
12978,13526.09,37,5,61,37,Write,3,2.4
12979,13527.76,21,6,37,21,Write,1,1.6
12980,13528.65,43,7,21,43,Read,3,2.2
12981,13529.89,32,5,43,32,Write,10,1.1
12982,13531.23,67,4,32,67,Write,10,3.5
12983,13532.07,181,8,67,181,Write,10,11.4
12984,13533.42,68,9,181,68,Read,4,11.3
12985,13534.77,113,7,68,113,Read,8,4.5
12986,13536.18,101,4,113,101,Write,9,1.2
12987,13536.5,93,9,101,93,Write,5,0.8
12988,13536.84,9,6,93,9,Write,2,8.4
12989,13537.57,93,2,9,93,Read,9,8.4
12990,13538.62,183,1,93,183,Write,9,9
12991,13540.57,44,7,183,44,Read,10,13.9
12992,13542.5,156,4,44,156,Write,9,11.2
12993,13543.64,170,8,156,170,Write,4,1.4
12994,13545.04,12,7,170,12,Read,3,15.8
12995,13546.01,94,3,12,94,Write,2,8.2
12996,13546.97,192,1,94,192,Read,8,9.8
12997,13547.11,138,3,192,138,Read,3,5.4
12998,13548.06,179,8,138,179,Write,8,4.1
12999,13549.75,49,1,179,49,Write,5,13
13000,13550.16,104,8,49,104,Write,4,5.5
13001,13550.45,89,3,104,89,Write,1,1.5
13002,13550.55,15,1,89,15,Read,4,7.4
13003,13552.54,104,4,15,104,Read,7,8.9
13004,13553.66,100,5,104,100,Read,2,0.4
13005,13554.39,186,1,100,186,Read,9,8.6
13006,13555.84,182,9,186,182,Read,4,0.4
13007,13556.33,141,5,182,141,Read,5,4.1
13008,13557.45,161,3,141,161,Read,10,2
13009,13557.55,94,1,161,94,Read,2,6.7
13010,13558.4,12,4,94,12,Write,2,8.2
13011,13559.68,174,3,12,174,Write,9,16.2
13012,13561.4,162,1,174,162,Read,8,1.2
13013,13563.34,57,6,162,57,Write,9,10.5
13014,13563.87,30,7,57,30,Write,10,2.7
13015,13564.56,71,5,30,71,Write,3,4.1
13016,13565.04,95,5,71,95,Write,7,2.4
13017,13566.46,45,9,95,45,Write,8,5
13018,13566.65,11,5,45,11,Read,4,3.4
13019,13568.16,99,3,11,99,Read,7,8.8
13020,13568.96,161,4,99,161,Write,8,6.2
13021,13570.96,177,2,161,177,Read,10,1.6
13022,13572.42,33,7,177,33,Write,9,14.4
13023,13573.59,191,7,33,191,Read,6,15.8
13024,13574.7,82,4,191,82,Read,4,10.9
13025,13576.28,164,4,82,164,Write,5,8.2
13026,13578.08,88,6,164,88,Read,4,7.6
13027,13578.67,168,1,88,168,Write,7,8
13028,13579.88,91,1,168,91,Read,3,7.7
13029,13580.23,198,5,91,198,Read,8,10.7
13030,13580.86,159,5,198,159,Read,2,3.9
13031,13582.3,3,7,159,3,Read,5,15.6
13032,13583.69,163,10,3,163,Read,3,16
13033,13584.59,24,6,163,24,Read,7,13.9
13034,13586.36,110,5,24,110,Write,7,8.6
13035,13586.47,50,4,110,50,Write,5,6
13036,13587.57,84,8,50,84,Write,8,3.4
13037,13588.46,183,4,84,183,Write,1,9.9
13038,13588.82,68,2,183,68,Write,1,11.5
13039,13589.03,47,8,68,47,Read,10,2.1
13040,13589.34,152,1,47,152,Write,2,10.5
13041,13589.54,32,7,152,32,Read,1,12
13042,13590.68,181,10,32,181,Read,6,14.9
13043,13592.23,15,7,181,15,Write,10,16.6
13044,13593.39,198,7,15,198,Write,10,18.3
13045,13594.52,8,7,198,8,Read,7,19
13046,13595.75,24,2,8,24,Read,5,1.6
13047,13596.87,197,8,24,197,Write,5,17.3
13048,13597.15,1,2,197,1,Read,3,19.6
13049,13597.28,50,4,1,50,Write,5,4.9
13050,13598.14,7,8,50,7,Write,8,4.3
13051,13599.18,33,9,7,33,Read,7,2.6
13052,13600.66,107,9,33,107,Write,6,7.4
13053,13602.62,166,7,107,166,Write,1,5.9
13054,13603.07,33,5,166,33,Write,5,13.3
13055,13603.22,91,1,33,91,Read,3,5.8
13056,13605.22,49,9,91,49,Write,2,4.2
13057,13605.95,2,7,49,2,Read,5,4.7
13058,13607.8,103,8,2,103,Write,9,10.1
13059,13608.75,6,10,103,6,Write,3,9.7
13060,13609.46,113,1,6,113,Write,3,10.7
13061,13609.62,86,4,113,86,Write,3,2.7
13062,13609.97,32,3,86,32,Read,6,5.4
13063,13611.14,192,4,32,192,Write,9,16
13064,13611.46,187,3,192,187,Read,9,0.5
13065,13612.51,65,10,187,65,Read,7,12.2
13066,13614.09,184,4,65,184,Read,7,11.9
13067,13615.61,188,5,184,188,Write,7,0.4
13068,13615.76,153,7,188,153,Write,7,3.5
13069,13617.4,8,6,153,8,Write,8,14.5
13070,13619.14,3,4,8,3,Write,3,0.5
13071,13620.73,165,7,3,165,Read,4,16.2
13072,13622.49,93,4,165,93,Read,5,7.2
13073,13623.89,35,8,93,35,Write,7,5.8
13074,13625.33,147,8,35,147,Write,5,11.2
13075,13627.26,129,2,147,129,Read,3,1.8
13076,13628.24,9,6,129,9,Write,2,12
13077,13628.9,92,4,9,92,Write,10,8.3
13078,13630.48,127,5,92,127,Write,3,3.5
13079,13632.33,199,9,127,199,Read,3,7.2
13080,13633.67,26,3,199,26,Write,6,17.3
13081,13633.96,51,6,26,51,Write,4,2.5
13082,13634.45,6,2,51,6,Write,4,4.5
13083,13635.69,30,3,6,30,Write,1,2.4
13084,13636.9,119,9,30,119,Write,1,8.9
13085,13638.87,185,3,119,185,Write,5,6.6
13086,13640.6,1,3,185,1,Read,4,18.4
13087,13642.03,55,4,1,55,Write,7,5.4
13088,13643.59,32,5,55,32,Read,4,2.3
13089,13644.91,77,5,32,77,Write,1,4.5
13090,13646.53,163,2,77,163,Read,1,8.6
13091,13648.32,156,8,163,156,Read,9,0.7
13092,13650.15,165,8,156,165,Write,6,0.9
13093,13652.13,176,6,165,176,Write,4,1.1
13094,13654.03,0,5,176,0,Write,9,17.6
13095,13655.66,72,9,0,72,Write,4,7.2
13096,13656.49,183,5,72,183,Read,5,11.1
13097,13657.43,31,6,183,31,Read,1,15.2
13098,13657.54,137,9,31,137,Write,1,10.6
13099,13658.48,52,8,137,52,Write,8,8.5
13100,13659.45,105,1,52,105,Read,7,5.3
13101,13661.29,73,7,105,73,Read,6,3.2
13102,13662.58,82,4,73,82,Write,7,0.9
13103,13663.67,7,1,82,7,Read,3,7.5
13104,13664.1,146,10,7,146,Read,3,13.9
13105,13666.06,6,7,146,6,Write,1,14
13106,13666.75,123,3,6,123,Read,5,11.7
13107,13667.63,101,10,123,101,Write,7,2.2
13108,13668.15,123,1,101,123,Read,9,2.2
13109,13668.92,132,3,123,132,Write,4,0.9
13110,13670.67,84,1,132,84,Write,7,4.8
13111,13672.13,52,5,84,52,Read,4,3.2
13112,13673,2,4,52,2,Read,7,5
13113,13673.62,1,8,2,1,Read,5,0.1
13114,13674.5,100,7,1,100,Read,8,9.9
13115,13676.45,161,8,100,161,Write,3,6.1
13116,13676.68,14,7,161,14,Read,9,14.7
13117,13678.5,15,1,14,15,Read,2,0.1
13118,13679.66,33,5,15,33,Write,5,1.8
13119,13681.05,154,3,33,154,Read,9,12.1
13120,13681.75,41,9,154,41,Write,5,11.3
13121,13683.58,149,4,41,149,Write,6,10.8
13122,13685.35,36,2,149,36,Write,4,11.3
13123,13685.54,148,3,36,148,Read,3,11.2
13124,13687.11,170,1,148,170,Write,10,2.2
13125,13687.56,141,6,170,141,Read,5,2.9
13126,13689.55,48,5,141,48,Read,3,9.3
13127,13690.37,156,1,48,156,Read,10,10.8
13128,13691.01,104,10,156,104,Write,7,5.2
13129,13692.66,14,6,104,14,Read,10,9
13130,13694.06,104,7,14,104,Write,9,9
13131,13695.04,184,5,104,184,Read,6,8
13132,13695.96,114,6,184,114,Write,2,7
13133,13697.61,7,6,114,7,Write,1,10.7
13134,13697.95,14,9,7,14,Write,2,0.7
13135,13698.92,60,8,14,60,Write,9,4.6
13136,13700.91,169,1,60,169,Write,3,10.9
13137,13702.64,80,4,169,80,Write,3,8.9
13138,13704.47,118,4,80,118,Read,7,3.8
13139,13705.22,73,3,118,73,Read,1,4.5
13140,13706.64,7,9,73,7,Write,5,6.6
13141,13707.05,32,10,7,32,Read,8,2.5
13142,13707.77,76,6,32,76,Write,8,4.4
13143,13708.63,14,7,76,14,Read,5,6.2
13144,13709.25,21,6,14,21,Read,8,0.7
13145,13709.76,179,1,21,179,Write,5,15.8
13146,13710.32,44,2,179,44,Read,1,13.5
13147,13710.66,196,6,44,196,Write,2,15.2
13148,13711.13,190,10,196,190,Read,1,0.6
13149,13711.92,115,3,190,115,Write,9,7.5
13150,13713.47,14,10,115,14,Write,8,10.1
13151,13714.65,142,8,14,142,Write,4,12.8
13152,13715.12,84,1,142,84,Write,2,5.8
13153,13715.45,136,9,84,136,Write,1,5.2
13154,13715.84,143,6,136,143,Read,3,0.7
13155,13716.52,197,4,143,197,Read,2,5.4
13156,13716.73,149,8,197,149,Write,10,4.8
13157,13717.61,157,10,149,157,Write,3,0.8
13158,13718.02,60,1,157,60,Write,4,9.7
13159,13719.56,37,2,60,37,Write,7,2.3
13160,13720.06,21,10,37,21,Write,9,1.6
13161,13721.4,110,7,21,110,Read,7,8.9
13162,13722.4,197,5,110,197,Write,4,8.7
13163,13724.25,196,5,197,196,Write,9,0.1
13164,13725.88,132,10,196,132,Read,3,6.4
13165,13726.12,16,3,132,16,Read,1,11.6
13166,13728,26,3,16,26,Read,9,1
13167,13729.75,115,7,26,115,Read,8,8.9
13168,13731.01,66,8,115,66,Write,10,4.9
13169,13731.59,52,9,66,52,Read,2,1.4
13170,13732.33,182,5,52,182,Write,6,13
13171,13732.49,198,10,182,198,Read,6,1.6
13172,13732.91,99,8,198,99,Read,7,9.9
13173,13733.27,10,9,99,10,Read,7,8.9
13174,13733.94,127,6,10,127,Read,7,11.7
13175,13735.75,154,8,127,154,Write,6,2.7
13176,13737,39,2,154,39,Read,4,11.5
13177,13737.57,56,1,39,56,Read,4,1.7
13178,13739.11,191,4,56,191,Write,5,13.5
13179,13739.96,93,5,191,93,Read,5,9.8
13180,13740.83,159,1,93,159,Write,1,6.6
13181,13742.72,84,4,159,84,Read,7,7.5
13182,13743.85,160,9,84,160,Read,4,7.6
13183,13744.94,98,7,160,98,Write,3,6.2
13184,13746.44,36,1,98,36,Read,3,6.2
13185,13748.3,24,8,36,24,Write,4,1.2
13186,13750.21,124,8,24,124,Read,9,10
13187,13750.79,187,5,124,187,Write,5,6.3
13188,13752.33,20,5,187,20,Read,9,16.7
13189,13752.59,111,1,20,111,Read,1,9.1
13190,13753.31,189,10,111,189,Read,10,7.8
13191,13754.58,144,1,189,144,Read,9,4.5
13192,13756.49,85,6,144,85,Write,10,5.9
13193,13757.64,144,10,85,144,Write,7,5.9
13194,13757.95,133,10,144,133,Read,4,1.1
13195,13758.99,19,10,133,19,Read,3,11.4
13196,13760.45,129,8,19,129,Read,9,11
13197,13760.63,23,7,129,23,Read,3,10.6
13198,13762.02,131,3,23,131,Read,1,10.8
13199,13763.57,12,1,131,12,Write,7,11.9
13200,13764.51,121,2,12,121,Write,10,10.9
13201,13764.65,25,4,121,25,Read,4,9.6
13202,13766.02,169,2,25,169,Read,8,14.4
13203,13766.94,7,3,169,7,Read,4,16.2
13204,13767.36,133,7,7,133,Read,6,12.6
13205,13767.72,179,7,133,179,Read,9,4.6
13206,13769.61,173,7,179,173,Write,5,0.6
13207,13770.98,199,1,173,199,Read,1,2.6
13208,13772.76,173,8,199,173,Read,8,2.6
13209,13773.99,82,5,173,82,Write,3,9.1
13210,13774.1,11,9,82,11,Write,8,7.1
13211,13775.41,5,5,11,5,Write,2,0.6
13212,13776.08,115,10,5,115,Read,6,11
13213,13777.92,83,1,115,83,Write,10,3.2
13214,13778.48,138,7,83,138,Read,10,5.5
13215,13780.14,6,8,138,6,Read,7,13.2
13216,13781.86,107,10,6,107,Read,3,10.1
13217,13783.59,36,6,107,36,Read,6,7.1
13218,13784.25,73,1,36,73,Read,10,3.7
13219,13786.13,177,10,73,177,Read,5,10.4
13220,13786.9,83,3,177,83,Write,9,9.4
